sig_id,pert_iname,canonical_smiles
LJP005_MCF7_24H:I03,AZD-6482,C[C@@H](Nc1ccccc1C(O)=O)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1
LJP005_MCF7_24H:I04,AZD-6482,C[C@@H](Nc1ccccc1C(O)=O)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1
LJP005_MCF7_24H:I05,AZD-6482,C[C@@H](Nc1ccccc1C(O)=O)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1
LJP005_MCF7_24H:I06,AZD-6482,C[C@@H](Nc1ccccc1C(O)=O)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1
LJP005_MCF7_24H:I07,CP-466722,COc1cc2ncnc(-n3nc(nc3N)-c3ccccn3)c2cc1OC
LJP005_MCF7_24H:I08,CP-466722,COc1cc2ncnc(-n3nc(nc3N)-c3ccccn3)c2cc1OC
LJP005_MCF7_24H:I09,CP-466722,COc1cc2ncnc(-n3nc(nc3N)-c3ccccn3)c2cc1OC
LJP005_MCF7_24H:I10,CP-466722,COc1cc2ncnc(-n3nc(nc3N)-c3ccccn3)c2cc1OC
LJP005_MCF7_24H:I11,CP-466722,COc1cc2ncnc(-n3nc(nc3N)-c3ccccn3)c2cc1OC
LJP005_MCF7_24H:I12,CP-466722,COc1cc2ncnc(-n3nc(nc3N)-c3ccccn3)c2cc1OC
LJP005_MCF7_24H:I13,pelitinib,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C
LJP005_MCF7_24H:I14,pelitinib,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C
LJP005_MCF7_24H:I15,pelitinib,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C
LJP005_MCF7_24H:I16,pelitinib,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C
LJP005_MCF7_24H:I17,pelitinib,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C
LJP005_MCF7_24H:I18,pelitinib,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C
LJP005_MCF7_24H:I19,torin-2,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1
LJP005_MCF7_24H:I20,torin-2,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1
LJP005_MCF7_24H:I21,torin-2,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1
LJP005_MCF7_24H:I22,torin-2,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1
LJP005_MCF7_24H:J01,roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
LJP005_MCF7_24H:J02,roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
LJP005_MCF7_24H:J03,roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
LJP005_MCF7_24H:J04,roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
LJP005_MCF7_24H:J05,roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
LJP005_MCF7_24H:J06,roscovitine,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
LJP005_MCF7_24H:J07,SU-11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1
LJP005_MCF7_24H:J08,SU-11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1
LJP005_MCF7_24H:J09,SU-11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1
LJP005_MCF7_24H:J10,SU-11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1
LJP005_MCF7_24H:J11,SU-11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1
LJP005_MCF7_24H:J12,SU-11274,CN(c1cccc(Cl)c1)S(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c(C)c(C(=O)N4CCN(C)CC4)c3C)c2c1
LJP005_MCF7_24H:J19,PF-477736,Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O
LJP005_MCF7_24H:J20,PF-477736,Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O
LJP005_MCF7_24H:J21,PF-477736,Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O
LJP005_MCF7_24H:J22,PF-477736,Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O
LJP005_MCF7_24H:J23,PF-477736,Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O
LJP005_MCF7_24H:J24,PF-477736,Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O
LJP005_MCF7_24H:K01,PLX-4720,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
LJP005_MCF7_24H:K02,PLX-4720,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
LJP005_MCF7_24H:K03,PLX-4720,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
LJP005_MCF7_24H:K04,PLX-4720,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
LJP005_MCF7_24H:K05,PLX-4720,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
LJP005_MCF7_24H:K06,PLX-4720,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F
LJP005_MCF7_24H:K07,radicicol,CC1CC2OC2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
LJP005_MCF7_24H:K08,radicicol,CC1CC2OC2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
LJP005_MCF7_24H:K09,radicicol,CC1CC2OC2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
LJP005_MCF7_24H:K10,radicicol,CC1CC2OC2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
LJP005_MCF7_24H:K11,radicicol,CC1CC2OC2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
LJP005_MCF7_24H:K12,radicicol,CC1CC2OC2\C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1
LJP005_MCF7_24H:K13,PIK-93,CC(=O)Nc1nc(C)c(s1)-c1ccc(Cl)c(c1)S(=O)(=O)NCCO
LJP005_MCF7_24H:K14,PIK-93,CC(=O)Nc1nc(C)c(s1)-c1ccc(Cl)c(c1)S(=O)(=O)NCCO
LJP005_MCF7_24H:K15,PIK-93,CC(=O)Nc1nc(C)c(s1)-c1ccc(Cl)c(c1)S(=O)(=O)NCCO
LJP005_MCF7_24H:K16,PIK-93,CC(=O)Nc1nc(C)c(s1)-c1ccc(Cl)c(c1)S(=O)(=O)NCCO
LJP005_MCF7_24H:K17,PIK-93,CC(=O)Nc1nc(C)c(s1)-c1ccc(Cl)c(c1)S(=O)(=O)NCCO
LJP005_MCF7_24H:K18,PIK-93,CC(=O)Nc1nc(C)c(s1)-c1ccc(Cl)c(c1)S(=O)(=O)NCCO
LJP005_MCF7_24H:K19,GDC-0980,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)-c2cnc(N)nc2)N2CCOCC2)CC1
LJP005_MCF7_24H:K20,GDC-0980,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)-c2cnc(N)nc2)N2CCOCC2)CC1
LJP005_MCF7_24H:K21,GDC-0980,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)-c2cnc(N)nc2)N2CCOCC2)CC1
LJP005_MCF7_24H:K22,GDC-0980,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)-c2cnc(N)nc2)N2CCOCC2)CC1
LJP005_MCF7_24H:K23,GDC-0980,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)-c2cnc(N)nc2)N2CCOCC2)CC1
LJP005_MCF7_24H:K24,GDC-0980,C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)-c2cnc(N)nc2)N2CCOCC2)CC1
LJP005_MCF7_24H:L01,TG-101348,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
LJP005_MCF7_24H:L02,TG-101348,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
LJP005_MCF7_24H:L03,TG-101348,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
LJP005_MCF7_24H:L04,TG-101348,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
LJP005_MCF7_24H:L05,TG-101348,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
LJP005_MCF7_24H:L06,TG-101348,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C
LJP005_MCF7_24H:L07,PD-184352,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F
LJP005_MCF7_24H:L08,PD-184352,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F
LJP005_MCF7_24H:L09,PD-184352,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F
LJP005_MCF7_24H:L10,PD-184352,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F
LJP005_MCF7_24H:L11,PD-184352,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F
LJP005_MCF7_24H:L12,PD-184352,Fc1ccc(C(=O)NOCC2CC2)c(Nc2ccc(I)cc2Cl)c1F
LJP005_MCF7_24H:L13,SB-590885,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2c(CC\C2=N\O)c1)-c1ccncc1
LJP005_MCF7_24H:L14,SB-590885,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2c(CC\C2=N\O)c1)-c1ccncc1
LJP005_MCF7_24H:L15,SB-590885,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2c(CC\C2=N\O)c1)-c1ccncc1
LJP005_MCF7_24H:L16,SB-590885,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2c(CC\C2=N\O)c1)-c1ccncc1
LJP005_MCF7_24H:L17,SB-590885,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2c(CC\C2=N\O)c1)-c1ccncc1
LJP005_MCF7_24H:L18,SB-590885,CN(C)CCOc1ccc(cc1)-c1nc(c([nH]1)-c1ccc2c(CC\C2=N\O)c1)-c1ccncc1
LJP005_MCF7_24H:L19,BX-912,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1
LJP005_MCF7_24H:L20,BX-912,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1
LJP005_MCF7_24H:L21,BX-912,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1
LJP005_MCF7_24H:L22,BX-912,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1
LJP005_MCF7_24H:L23,BX-912,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1
LJP005_MCF7_24H:L24,BX-912,Brc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1NCCc1c[nH]cn1
LJP005_MCF7_24H:M01,TWS-119,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1
LJP005_MCF7_24H:M02,TWS-119,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1
LJP005_MCF7_24H:M03,TWS-119,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1
LJP005_MCF7_24H:M04,TWS-119,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1
LJP005_MCF7_24H:M05,TWS-119,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1
LJP005_MCF7_24H:M06,TWS-119,Nc1cccc(c1)-c1cc2c(Oc3cccc(O)c3)ncnc2[nH]1
LJP005_MCF7_24H:M07,XMD-16144,CN(C)C\C=C\C(=O)Nc1cccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)c1
LJP005_MCF7_24H:M08,XMD-16144,CN(C)C\C=C\C(=O)Nc1cccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)c1
LJP005_MCF7_24H:M09,XMD-16144,CN(C)C\C=C\C(=O)Nc1cccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)c1
LJP005_MCF7_24H:M10,XMD-16144,CN(C)C\C=C\C(=O)Nc1cccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)c1
LJP005_MCF7_24H:M11,XMD-16144,CN(C)C\C=C\C(=O)Nc1cccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)c1
LJP005_MCF7_24H:M12,XMD-16144,CN(C)C\C=C\C(=O)Nc1cccc(Nc2ncc3N(C)C(=O)c4ccccc4N(C)c3n2)c1
LJP005_MCF7_24H:M13,NVP-BEZ235,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
LJP005_MCF7_24H:M14,NVP-BEZ235,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
LJP005_MCF7_24H:M15,NVP-BEZ235,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
LJP005_MCF7_24H:M16,NVP-BEZ235,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
LJP005_MCF7_24H:M17,NVP-BEZ235,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
LJP005_MCF7_24H:M18,NVP-BEZ235,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1
LJP005_MCF7_24H:M19,erlotinib,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC
LJP005_MCF7_24H:M20,erlotinib,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC
LJP005_MCF7_24H:M21,erlotinib,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC
LJP005_MCF7_24H:M22,erlotinib,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC
LJP005_MCF7_24H:M23,erlotinib,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC
LJP005_MCF7_24H:M24,erlotinib,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC
LJP005_MCF7_24H:N01,alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F
LJP005_MCF7_24H:N02,alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F
LJP005_MCF7_24H:N03,alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F
LJP005_MCF7_24H:N04,alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F
LJP005_MCF7_24H:N05,alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F
LJP005_MCF7_24H:N06,alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F
LJP005_MCF7_24H:N07,YM-201636,Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
LJP005_MCF7_24H:N08,YM-201636,Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
LJP005_MCF7_24H:N09,YM-201636,Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
LJP005_MCF7_24H:N10,YM-201636,Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
LJP005_MCF7_24H:N11,YM-201636,Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
LJP005_MCF7_24H:N12,YM-201636,Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1
LJP005_MCF7_24H:N13,nilotinib,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F
LJP005_MCF7_24H:N14,nilotinib,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F
LJP005_MCF7_24H:N15,nilotinib,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F
LJP005_MCF7_24H:N16,nilotinib,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F
LJP005_MCF7_24H:N17,nilotinib,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F
LJP005_MCF7_24H:N18,nilotinib,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F
LJP005_MCF7_24H:O01,geldanamycin,COC1CC(C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
LJP005_MCF7_24H:O02,geldanamycin,COC1CC(C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
LJP005_MCF7_24H:O03,geldanamycin,COC1CC(C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
LJP005_MCF7_24H:O04,geldanamycin,COC1CC(C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
LJP005_MCF7_24H:O05,geldanamycin,COC1CC(C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
LJP005_MCF7_24H:O06,geldanamycin,COC1CC(C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C\C(OC)C(OC(N)=O)\C(C)=C\C(C)C1O)C2=O
LJP005_MCF7_24H:O07,WH-4-025,restricted
LJP005_MCF7_24H:O08,WH-4-025,restricted
LJP005_MCF7_24H:O09,WH-4-025,restricted
LJP005_MCF7_24H:O10,WH-4-025,restricted
LJP005_MCF7_24H:O11,WH-4-025,restricted
LJP005_MCF7_24H:O12,WH-4-025,restricted
LJP005_MCF7_24H:O13,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12
LJP005_MCF7_24H:O14,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12
LJP005_MCF7_24H:O15,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12
LJP005_MCF7_24H:O16,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12
LJP005_MCF7_24H:O17,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12
LJP005_MCF7_24H:O18,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(cn1)-c1ncnc2[nH]ccc12
LJP005_MCF7_24H:O19,linsitinib,C[C@@]1(O)CC(C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
LJP005_MCF7_24H:O20,linsitinib,C[C@@]1(O)CC(C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
LJP005_MCF7_24H:O21,linsitinib,C[C@@]1(O)CC(C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
LJP005_MCF7_24H:O22,linsitinib,C[C@@]1(O)CC(C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
LJP005_MCF7_24H:O23,linsitinib,C[C@@]1(O)CC(C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
LJP005_MCF7_24H:O24,linsitinib,C[C@@]1(O)CC(C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12
LJP005_MCF7_24H:P03,AS-601245,N#CC(c1nc2ccccc2s1)c1ccnc(NCCc2cccnc2)n1
LJP005_MCF7_24H:P04,AS-601245,N#CC(c1nc2ccccc2s1)c1ccnc(NCCc2cccnc2)n1
LJP005_MCF7_24H:P05,AS-601245,N#CC(c1nc2ccccc2s1)c1ccnc(NCCc2cccnc2)n1
LJP005_MCF7_24H:P06,AS-601245,N#CC(c1nc2ccccc2s1)c1ccnc(NCCc2cccnc2)n1
LJP005_MCF7_24H:P07,CYT387,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
LJP005_MCF7_24H:P08,CYT387,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
LJP005_MCF7_24H:P09,CYT387,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
LJP005_MCF7_24H:P10,CYT387,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
LJP005_MCF7_24H:P11,CYT387,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
LJP005_MCF7_24H:P12,CYT387,O=C(NCC#N)c1ccc(cc1)-c1ccnc(Nc2ccc(cc2)N2CCOCC2)n1
LJP005_MCF7_24H:P13,brivanib,CC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
LJP005_MCF7_24H:P14,brivanib,CC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
LJP005_MCF7_24H:P15,brivanib,CC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
LJP005_MCF7_24H:P16,brivanib,CC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
LJP005_MCF7_24H:P17,brivanib,CC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
LJP005_MCF7_24H:P18,brivanib,CC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
LJP005_MCF7_24H:P19,trametinib,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
LJP005_MCF7_24H:P20,trametinib,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
LJP005_MCF7_24H:P21,trametinib,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
LJP005_MCF7_24H:P22,trametinib,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
LJP005_MCF7_24H:P23,trametinib,CC(=O)Nc1cccc(c1)-n1c2c(C)c(=O)n(C)c(Nc3ccc(I)cc3F)c2c(=O)n(C2CC2)c1=O
LJP005_MCF7_24H:A19,crizotinib,C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl
LJP005_MCF7_24H:D08,barasertib-HQPA,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1
LJP005_MCF7_24H:D20,WZ-3105,CC(C)n1cnc2c(Nc3cccc(NC(=O)C=C)c3)nc(N[C@H]3CC[C@@H](CC3)N(C)C)nc12
LJP005_MCF7_24H:D21,WZ-3105,CC(C)n1cnc2c(Nc3cccc(NC(=O)C=C)c3)nc(N[C@H]3CC[C@@H](CC3)N(C)C)nc12
LJP005_MCF7_24H:F01,CGP-60474,OCCCNc1cc(ccn1)c2ccnc(Nc3cccc(Cl)c3)n2
LJP005_MCF7_24H:G08,SAR-245408,Cc1ccc(cc1)S(=O)(=O)Nc1nc2ccccc2nc1Nc1cccc2nsnc12
LJP005_MCF7_24H:I23,torin-2,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1
LJP005_MCF7_24H:I24,torin-2,Nc1ccc(cn1)-c1ccc2ncc3ccc(=O)n(-c4cccc(c4)C(F)(F)F)c3c2c1
LJP005_MCF7_24H:P01,AS-601245,N#CC(c1nc2ccccc2s1)c1ccnc(NCCc2cccnc2)n1
